sim,radiotype,radio,carrier,mcc,mnc,area,cellid,enbrnc,lcid,xarfcn,unit,band,fc,sigl,asu,signal,lat,lon,acc,time,speed,bearing,alt,api,device,rsrq,rssnr,ss,cqi,ta,rssi_cdma,rssi_evdo,ecio_cdma,ecio_evdo,n_radiotype,n_xarfcn,n_unit,n_band,n_fc,n_signal,n_rsrq
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,77,-63,35.7574299,51.5746071,8.6,1.71844E+12,0.4,185,1560.1,33,Xiaomi_Redmi_Note_8,-14,13,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,76,-64,35.7573824,51.574619,8.4,1.71844E+12,1,191.4,1554.3,33,Xiaomi_Redmi_Note_8,-12,20,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,79,-61,35.7573694,51.5746691,7.7,1.71844E+12,0.5,146.6,1555.3,33,Xiaomi_Redmi_Note_8,-14,16,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,79,-61,35.7573683,51.5746839,7,1.71844E+12,0,-2000,1554.3,33,Xiaomi_Redmi_Note_8,-14,16,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,75,-65,35.7573659,51.5746886,6.9,1.71844E+12,0.1,-2000,1554.4,33,Xiaomi_Redmi_Note_8,-15,11,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,72,-68,35.7573384,51.5747263,6.9,1.71844E+12,0.8,105.1,1554.4,33,Xiaomi_Redmi_Note_8,-13,14,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,72,-68,35.7573552,51.5747422,6.8,1.71844E+12,0.4,85.6,1554.8,33,Xiaomi_Redmi_Note_8,-13,14,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7573484,51.5747956,6.8,1.71844E+12,0.9,104.4,1554.4,33,Xiaomi_Redmi_Note_8,-11,9,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,77,-63,35.7573223,51.5748451,6.4,1.71844E+12,1.1,153.2,1555.1,33,Xiaomi_Redmi_Note_8,-11,17,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,77,-63,35.7572725,51.5748845,8,1.71844E+12,1.1,136.8,1555,33,Xiaomi_Redmi_Note_8,-11,17,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,72,-68,35.7571464,51.5747764,6.4,1.71844E+12,1,200.5,1555.2,33,Xiaomi_Redmi_Note_8,-13,14,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,75,-65,35.7571078,51.5747572,6.3,1.71844E+12,0.8,191.2,1555.1,33,Xiaomi_Redmi_Note_8,-11,13,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,66,-74,35.7570542,51.5747692,5.7,1.71844E+12,1.1,150.2,1555.3,33,Xiaomi_Redmi_Note_8,-12,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,75,-65,35.7569893,51.574778,6.9,1.71844E+12,1.1,176.1,1554.8,33,Xiaomi_Redmi_Note_8,-12,15,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,68,-72,35.7569442,51.574793,8.4,1.71844E+12,1,150.1,1555.1,33,Xiaomi_Redmi_Note_8,-14,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,68,-72,35.7568972,51.5748286,9.7,1.71844E+12,1.2,167.1,1554.3,33,Xiaomi_Redmi_Note_8,-14,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7568785,51.5750097,9.5,1.71844E+12,1.2,164,1559.3,33,Xiaomi_Redmi_Note_8,-13,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7567738,51.5750768,8.7,1.71844E+12,1.2,156,1555.1,33,Xiaomi_Redmi_Note_8,-13,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,66,-74,35.7567223,51.5751129,9.3,1.71844E+12,1.2,153.8,1553.9,33,Xiaomi_Redmi_Note_8,-11,8,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,66,-74,35.7567237,51.5752796,7.1,1.71844E+12,1.2,131.4,1559.3,33,Xiaomi_Redmi_Note_8,-11,8,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,65,-75,35.756675,51.575333,5.6,1.71844E+12,1.2,133.1,1575.7,33,Xiaomi_Redmi_Note_8,-13,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,65,-75,35.7566292,51.5753813,6.6,1.71844E+12,1.1,134.1,1558.7,33,Xiaomi_Redmi_Note_8,-13,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,65,-75,35.7565858,51.575421,8.3,1.71844E+12,1.1,136.5,1555.1,33,Xiaomi_Redmi_Note_8,-13,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,62,-78,35.7565135,51.5754371,7.1,1.71844E+12,1.1,155.8,1555.4,33,Xiaomi_Redmi_Note_8,-15,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,62,-78,35.7564499,51.5754409,7.3,1.71844E+12,1.1,157.4,1553.6,33,Xiaomi_Redmi_Note_8,-15,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,60,-80,35.7563958,51.5754571,8.7,1.71844E+12,1.1,167.3,1553.9,33,Xiaomi_Redmi_Note_8,-14,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,60,-80,35.7563531,51.5754616,9.6,1.71844E+12,1.1,175.4,1553.9,33,Xiaomi_Redmi_Note_8,-14,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23636227,92329,3,0,114,0,0,4,59,-81,35.7562935,51.5755091,8.2,1.71844E+12,1.1,152,1558.1,33,Xiaomi_Redmi_Note_8,-17,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,61,-79,35.756251,51.575544,7.2,1.71844E+12,1.1,144.9,1558.7,33,Xiaomi_Redmi_Note_8,-14,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,66,-74,35.7561944,51.5755754,7.5,1.71844E+12,1.1,161.1,1558.7,33,Xiaomi_Redmi_Note_8,-16,9,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,65,-75,35.7561391,51.575587,8.2,1.71844E+12,1.2,166.4,1558.7,33,Xiaomi_Redmi_Note_8,-15,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,65,-75,35.7560761,51.5755967,8.8,1.71844E+12,1.2,148.2,1558.7,33,Xiaomi_Redmi_Note_8,-15,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,60,-80,35.7560305,51.5756313,9.2,1.71844E+12,1.1,155.2,1558.7,33,Xiaomi_Redmi_Note_8,-16,-3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,60,-80,35.7559777,51.575644,9.8,1.71844E+12,1.1,166.1,1556.3,33,Xiaomi_Redmi_Note_8,-16,-3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,57,-83,35.7559445,51.5756475,10.5,1.71844E+12,0.9,302.7,1558.3,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,57,-83,35.7559913,51.5756283,9.5,1.71844E+12,1.2,349.6,1558.7,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23636227,92329,3,0,114,0,0,4,64,-76,35.7560034,51.5755871,8.4,1.71844E+12,1,343.6,1553.9,33,Xiaomi_Redmi_Note_8,-16,-3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,69,-71,35.7560478,51.5755122,7.6,1.71844E+12,1,199.2,1558.3,33,Xiaomi_Redmi_Note_8,-14,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,66,-74,35.7559897,51.5755429,6.3,1.71844E+12,1.1,160.8,1558.7,33,Xiaomi_Redmi_Note_8,-14,10,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,71,-69,35.7559538,51.5755703,6.3,1.71844E+12,0.9,114.6,1558.7,33,Xiaomi_Redmi_Note_8,-14,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,71,-69,35.7559692,51.5756284,7.1,1.71844E+12,1,69.5,1558.6,33,Xiaomi_Redmi_Note_8,-14,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,71,-69,35.755985,51.5756838,8.1,1.71844E+12,1.2,75.3,1558.6,33,Xiaomi_Redmi_Note_8,-14,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,62,-78,35.7560068,51.5757486,9.6,1.71844E+12,1.1,66.1,1558.6,33,Xiaomi_Redmi_Note_8,-15,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,64,-76,35.7560558,51.5758306,8.5,1.71844E+12,1.1,68.3,1558.7,33,Xiaomi_Redmi_Note_8,-16,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,57,-83,35.756102,51.5758918,7.6,1.71844E+12,1.1,61.6,1558.7,33,Xiaomi_Redmi_Note_8,-17,-4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,62,-78,35.7561523,51.5759426,6.8,1.71844E+12,1.2,57.8,1558.3,33,Xiaomi_Redmi_Note_8,-16,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23636227,92329,3,0,114,0,0,4,60,-80,35.7561791,51.5760068,7.6,1.71844E+12,1.1,60.4,1558.3,33,Xiaomi_Redmi_Note_8,-17,-4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23636227,92329,3,0,114,0,0,4,63,-77,35.7561997,51.5760658,9.4,1.71844E+12,1.1,65.7,1553.6,33,Xiaomi_Redmi_Note_8,-16,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,59,-81,35.75623,51.5761279,9.7,1.71844E+12,1.2,58,1558.3,33,Xiaomi_Redmi_Note_8,-15,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,60,-80,35.756251,51.5762054,8.7,1.71844E+12,1.1,52.5,1558.3,33,Xiaomi_Redmi_Note_8,-15,-3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,60,-80,35.7562637,51.5762819,9.8,1.71844E+12,1.1,70.7,1558.1,33,Xiaomi_Redmi_Note_8,-15,10,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.7562929,51.5763475,10.7,1.71844E+12,1.2,72.1,1558.3,33,Xiaomi_Redmi_Note_8,-15,-8,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,60,-80,35.7563119,51.5763887,9.9,1.71844E+12,1.1,134.1,1558.3,33,Xiaomi_Redmi_Note_8,-14,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,60,-80,35.7563338,51.5764297,7.6,1.71844E+12,1,70.4,1558.3,33,Xiaomi_Redmi_Note_8,-15,-3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,60,-80,35.756364,51.576476,9.1,1.71844E+12,1.3,66.1,1558.1,33,Xiaomi_Redmi_Note_8,-15,-3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,60,-80,35.7563752,51.5765194,15.7,1.71844E+12,1.5,67.8,1558.1,33,Xiaomi_Redmi_Note_8,-15,-3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,59,-81,35.7562693,51.5764996,14.8,1.71844E+12,1.3,2.6,1558.3,33,Xiaomi_Redmi_Note_8,-15,7,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,65,-75,35.7563169,51.5764692,8.2,1.71844E+12,1.2,338.4,1558.3,33,Xiaomi_Redmi_Note_8,-14,7,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,63,-77,35.7564134,51.5763771,8.2,1.71844E+12,0.7,303,1558.3,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,63,-77,35.7564074,51.5764351,13.8,1.71844E+12,1.1,332.9,1553.6,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,63,-77,35.7564938,51.5763417,14.3,1.71844E+12,1.3,0.5,1553.6,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,56,-84,35.7565465,51.5762983,9.6,1.71844E+12,1.3,334.2,1553.6,33,Xiaomi_Redmi_Note_8,-15,-2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,55,-85,35.756608,51.5762495,9.5,1.71844E+12,1.3,327.1,1555.1,33,Xiaomi_Redmi_Note_8,-17,-8,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632386,92314,2,0,309,0,0,4,59,-81,35.7566563,51.576176,9.5,1.71844E+12,1.2,320.1,1559.3,33,Xiaomi_Redmi_Note_8,-18,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.756715,51.5761467,8,1.71844E+12,1.2,8.4,1556.3,33,Xiaomi_Redmi_Note_8,-18,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,61,-79,35.7567801,51.5761249,8.1,1.71844E+12,1.2,323.2,1556.3,33,Xiaomi_Redmi_Note_8,-13,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,55,-85,35.7568241,51.5761265,7.4,1.71844E+12,0.9,345.1,1578.2,33,Xiaomi_Redmi_Note_8,-15,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,58,-82,35.7568387,51.5760738,8.3,1.71844E+12,1.1,279.2,1556.3,33,Xiaomi_Redmi_Note_8,-14,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,58,-82,35.7568954,51.5760156,9.1,1.71844E+12,1.2,305.8,1556.3,33,Xiaomi_Redmi_Note_8,-14,7,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,58,-82,35.7569439,51.5759725,7.9,1.71844E+12,1.3,312.2,1555.2,33,Xiaomi_Redmi_Note_8,-13,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,55,-85,35.7569769,51.5759434,7.8,1.71844E+12,1.2,319.1,1560.4,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,55,-85,35.7570154,51.5759052,7.5,1.71844E+12,1.3,318.7,1565.3,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,55,-85,35.7570619,51.5758716,7.7,1.71844E+12,1.3,323.4,1567,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,55,-85,35.7571123,51.5758462,8.6,1.71844E+12,1.3,331.1,1555.2,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,56,-84,35.7571638,51.5758406,8.7,1.71844E+12,1.3,336.7,1555.3,33,Xiaomi_Redmi_Note_8,-16,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,56,-84,35.7572136,51.575808,8.4,1.71844E+12,1.3,337.2,1555.3,33,Xiaomi_Redmi_Note_8,-14,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23478273,91712,1,0,313,0,0,4,58,-82,35.7572581,51.5757538,8.8,1.71844E+12,1.3,331,1553.5,33,Xiaomi_Redmi_Note_8,-14,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23478273,91712,1,0,313,0,0,4,52,-88,35.7573019,51.5757,9.3,1.71844E+12,1.3,329.3,1575.6,33,Xiaomi_Redmi_Note_8,-18,-12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23478273,91712,1,0,313,0,0,4,66,-74,35.7573338,51.5757119,7.8,1.71844E+12,1,4.4,1572.1,33,Xiaomi_Redmi_Note_8,-14,7,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,63,-77,35.7573932,51.5756482,6.6,1.71844E+12,1,325.4,1567.8,33,Xiaomi_Redmi_Note_8,-14,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,67,-73,35.7574386,51.5756361,5.6,1.71844E+12,0.8,111.1,1567.6,33,Xiaomi_Redmi_Note_8,-14,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,64,-76,35.7574402,51.5756324,5.1,1.71844E+12,0.1,94,1565.6,33,Xiaomi_Redmi_Note_8,-15,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,73,-67,35.7574472,51.5756285,5.1,1.71844E+12,0,-2000,1567.1,33,Xiaomi_Redmi_Note_8,-14,13,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,73,-67,35.7574544,51.5756311,5.1,1.71844E+12,0.1,93.8,1566.9,33,Xiaomi_Redmi_Note_8,-14,13,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,73,-67,35.7575104,51.5756673,6.4,1.71844E+12,1,39,1555.1,33,Xiaomi_Redmi_Note_8,-14,13,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,76,-64,35.7575781,51.5757024,5,1.71844E+12,1.2,33.3,1555.3,33,Xiaomi_Redmi_Note_8,-14,17,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,76,-64,35.7576487,51.5757034,4.8,1.71844E+12,1.2,8.5,1553.5,33,Xiaomi_Redmi_Note_8,-14,17,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,76,-64,35.7577036,51.5757052,7.6,1.71844E+12,1.2,356.3,1570.5,33,Xiaomi_Redmi_Note_8,-14,17,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,76,-64,35.757766,51.5756602,9,1.71844E+12,1.2,350.7,1560.6,33,Xiaomi_Redmi_Note_8,-14,17,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,72,-68,35.7578267,51.575588,11.1,1.71844E+12,1.2,347.4,1557.1,33,Xiaomi_Redmi_Note_8,-14,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,73,-67,35.7578796,51.5755342,11.5,1.71844E+12,1.1,290,1599.7,33,Xiaomi_Redmi_Note_8,-14,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,66,-74,35.7578932,51.5754378,9.4,1.71844E+12,0.8,30.7,1591,33,Xiaomi_Redmi_Note_8,-14,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,66,-74,35.7579265,51.5754332,10.6,1.71844E+12,1.2,341,1559.8,33,Xiaomi_Redmi_Note_8,-14,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,66,-74,35.7579773,51.5754529,15.4,1.71844E+12,1.2,357,1559.4,33,Xiaomi_Redmi_Note_8,-14,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,66,-74,35.7580556,51.5751222,13.4,1.71844E+12,1.1,334.5,1558.2,33,Xiaomi_Redmi_Note_8,-14,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,70,-70,35.7580462,51.5750411,8.2,1.71844E+12,1.1,225.1,1561.4,33,Xiaomi_Redmi_Note_8,-15,15,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,68,-72,35.758092,51.5749965,6.8,1.71844E+12,1.1,310.8,1563.8,33,Xiaomi_Redmi_Note_8,-14,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7581334,51.5749437,6.2,1.71844E+12,1.2,317.6,1560.1,33,Xiaomi_Redmi_Note_8,-14,-6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,64,-76,35.7581856,51.5749041,6.9,1.71844E+12,1.2,320.5,1560.3,33,Xiaomi_Redmi_Note_8,-16,-14,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,58,-82,35.7582349,51.5748612,6.1,1.71844E+12,1.2,322.9,1561,33,Xiaomi_Redmi_Note_8,-15,-9,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,75,-65,35.7582569,51.574802,6.1,1.71844E+12,1.1,293.6,1558.3,33,Xiaomi_Redmi_Note_8,-12,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,60,-80,35.7582763,51.5747106,8.9,1.71844E+12,1.8,278,1567.4,33,Xiaomi_Redmi_Note_8,-13,-6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,68,-72,35.7582926,51.5746315,13.6,1.71844E+12,1.7,277.9,1567.4,33,Xiaomi_Redmi_Note_8,-13,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,78,-62,35.758345,51.5745315,14.4,1.71844E+12,1.2,290.7,1573.9,33,Xiaomi_Redmi_Note_8,-11,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,78,-62,35.7583816,51.5745016,15.2,1.71844E+12,0.9,29.5,1573.9,33,Xiaomi_Redmi_Note_8,-11,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,69,-71,35.7584464,51.5743708,13.3,1.71844E+12,1.1,244.9,1561.5,33,Xiaomi_Redmi_Note_8,-10,6,-1000,-1,-1,,,,,,,,,,,
